ACC,BalancedACC,drift-id,gm-id
0.040880503144654086,0.8578088578088577,0,0
0.8742138364779874,0.9221230158730158,0,0
0.8962264150943396,0.6745283018867925,1,0
0.85062893081761,0.8305555555555555,1,4-5
0.8930817610062893,0.9969422700587084,1,4-5
0.89937106918239,0.9547785547785548,1,4-5
0.9465408805031447,0.989391143911439,1,4-5
0.9308176100628931,0.8606481481481482,1,4-5
0.9559748427672956,0.9966864716636198,1,4-5
0.9371069182389937,0.8723526703499079,1,4-5
0.9779874213836478,0.9927849927849929,1,4-5
