ACC,BalancedACC,drift-id,gm-id
0.05188679245283019,0.8111888111888111,0,"[[0, 1]]"
0.9371069182389937,0.7651411657559198,0,"[[0, 1]]"
0.8238993710691824,0.46661646586345384,1,"[[1, 1]]"
0.8474842767295597,0.9951030927835052,1,"[[3, 1]]"
0.9040880503144654,0.8698711832061069,1,"[[3, 1]]"
0.9088050314465409,0.8463541666666666,1,"[[7, 1]]"
0.9245283018867925,0.867070895522388,1,"[[4, 1]]"
0.9339622641509434,0.8394337016574586,1,"[[4, 1]]"
0.8852201257861635,0.6651956106870229,0,"[[7, 1]]"
0.89937106918239,0.7631641366223909,0,"[[6, 1]]"
0.9386792452830188,0.9069418819188191,0,"[[14, 1]]"
