ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.8135935397039031,0.40860647,0.4137754,0.30855468,0.9397769015603412,0,0,0
0.797442799461642,0.45001963,0.40220156,1.3891141,0.632960704607046,1,0,0
0.8142664872139973,0.42695522,0.43147495,0.32314602,0.8807165385373548,1,7,7
0.7880215343203231,0.46280733,0.39023864,1.7907201,0.22141903040779445,0,13,6-7-2-1-4-3-5
0.8405114401076716,0.34339374,0.35084832,0.16924992,0.8790199637023595,0,0,0
0.84185733512786,0.34081602,0.3456929,0.25837922,0.9276122594440483,0,0,0
0.8310901749663526,0.37344882,0.33267218,1.3099946,0.689606930506605,1,0,0
0.8398384925975774,0.3590248,0.35136023,0.52392936,0.9166856535277588,1,13,6-7-2-1-4-3-5
0.8257065948855989,0.35353145,0.35241577,0.3745215,0.9502262443438914,1,13,6-7-2-1-4-3-5
