ACC,BalancedACC,drift-id,gm-id
0.059654631083202514,0.0,0,[0]
0.8775510204081632,0.8409980430528375,0,[0]
0.8838304552590267,0.991518936958452,0,[0]
0.9293563579277865,0.9538843457943925,0,[0]
0.9277864992150706,0.8274607208872459,0,[0]
0.9324960753532182,0.7870879120879121,2,[0]
0.7519623233908949,0.6840589887640449,2,[14]
0.8508634222919937,0.7715117735470942,2,[11]
0.8178963893249608,0.5084939148073022,2,[16]
0.9748822605965463,0.9399188167259787,2,[0]
0.9654631083202512,0.8269316163410303,2,[0]
