ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.56025,1.252487,1.2449987,1.2599756,0.992,0,0
0.5839166666666666,1.8519963,1.0507544,2.653238,0.8036036036036036,1,0
0.5245833333333333,1.3426968,1.3383664,1.3470271,0.9939816281279696,1,1
0.5859166666666666,1.389668,1.4311589,1.348177,0.9923491073958629,1,1
0.6441666666666667,1.7466091,1.7643372,1.7288809,0.9927816447538027,1,1
0.6834166666666667,1.7236413,1.7465174,1.7007653,0.9987813794784306,1,1
0.7143333333333334,1.5159043,1.5046756,1.5271331,0.9944160074453234,1,1
0.7438333333333333,1.3718309,1.3775208,1.3661406,0.9968680089485459,1,1
0.7411666666666666,1.789816,1.8022991,1.7773334,0.9955126766883555,1,1
0.6636666666666666,3.0379272,1.8303539,4.2454996,0.825349530139812,0,1
