ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.8414285714285714,0.4535978,0.43887848,0.5860722,0.9455909943714822,0,0,0
0.8457142857142858,0.6824574,0.4335428,2.9226887,0.8484288354898336,1,0,0
0.76,0.8889224,0.75137526,2.1268463,0.7317073170731707,1,1,1
0.8528571428571429,0.6045747,0.3995167,2.4500966,0.6290322580645161,1,0,0
0.8814285714285715,0.6066868,0.41225687,2.3565562,0.8283185840707965,2,0,0
0.8771428571428571,0.67666036,0.45943633,2.631676,0.7632508833922261,2,0,0
0.7757142857142857,0.8402354,0.7517951,1.6361984,0.658102766798419,2,17,17
0.7385714285714285,1.1238812,0.8093654,3.954524,0.5348360655737705,1,24,24
0.8742857142857143,0.7759179,0.65247166,1.8869343,0.7486725663716813,1,0,0
