ACC,BalancedACC,drift-id,gm-id
0.1554160125588697,0.09135841836734694,0,"[[0, 1]]"
0.7441130298273155,0.8932352088167053,0,"[[0, 1]]"
0.8383045525902669,0.8640592915811088,0,"[[0, 1]]"
0.8681318681318682,0.8704427083333333,0,"[[0, 1]]"
0.8492935635792779,0.7926307847082494,0,"[[0, 1]]"
0.8100470957613815,0.6514747920997921,2,"[[1, 1]]"
0.8116169544740973,0.7916447368421053,2,"[[13, 1]]"
0.8113207547169812,0.9166666666666666,2,"[[16, 1]]"
0.7924528301886793,0.8762254901960785,0,"[[13, 1]]"
0.8726415094339622,0.9043898809523809,0,"[[0, 1]]"
0.8081761006289309,0.7952860169491525,0,"[[1, 1]]"
