ACC,BalancedACC,drift-id,gm-id
0.13364779874213836,0.21536144578313254,0,[0]
0.7216981132075472,0.9954600484261502,0,[0]
0.8333333333333334,0.7099032586558044,1,[0]
0.8128930817610063,0.7698266806722689,1,[1]
0.8050314465408805,0.7165084388185654,1,[2]
0.8490566037735849,0.852053752535497,1,[1]
0.8113207547169812,0.9589592274678111,1,[3]
0.85062893081761,0.8305555555555555,1,[7]
0.7971698113207547,0.662738347457627,0,[9]
0.8364779874213837,0.7463085539714868,0,[5]
0.8915094339622641,0.8454391891891891,0,[0]
