ACC,BalancedACC,drift-id,gm-id
0.0660377358490566,0.41025641025641024,0,"[[0, 1]]"
0.9465408805031447,0.845,0,"[[0, 1]]"
0.9339622641509434,0.8035550458715596,1,"[[0, 1]]"
0.9544025157232704,0.8022890484739678,1,"[[0, 1]]"
0.8663522012578616,0.8334573412698413,1,"[[4, 1]]"
0.910377358490566,0.8262971698113207,1,"[[4, 1]]"
0.9245283018867925,0.9407894736842105,1,"[[3, 1]]"
0.9386792452830188,0.9434027777777778,1,"[[3, 1]]"
0.8977987421383647,0.7830952380952381,0,"[[3, 1]]"
0.8254716981132075,0.7571022727272727,0,"[[13, 1]]"
0.8915094339622641,0.7704741379310345,0,"[[14, 1]]"
