ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5274725274725275,0.6265927977839335,0.0,0.0,0.0,0,0
0.8736263736263736,0.9543849738737467,0.6609027621827982,0.8450134770889487,0.7836178496555855,0,0
0.8516483516483516,0.9721054107092794,0.939080459770115,0.9755799755799758,0.9322344322344323,0,0
0.8076923076923077,0.9494881691558986,0.9414980863860034,0.8683473389355743,0.7807645785586962,1,0
0.8021978021978022,0.7985851019558885,0.8368489022815325,0.9022556390977443,0.6032504610583062,1,0
0.8516483516483516,0.8684651942968968,0.6244084682440847,0.6823529411764706,0.676702786377709,1,0
0.7692307692307693,0.7020447906523856,0.787710970464135,0.5793226381461676,0.5641711229946524,1,0
0.8351648351648352,0.905089605734767,0.8513978494623657,0.8577256501784802,0.8650873148851586,1,0
0.8186813186813187,0.8260869565217391,0.8,0.7641509433962265,0.5284169351127475,1,0
0.8736263736263736,0.93625,0.5926153846153847,0.9208838203848895,0.7937752435257781,0,0
0.9010989010989011,0.9494680851063829,0.7483695652173913,0.8608815426997245,0.8823638482729392,0,0
