ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.7955615332885003,0.4312858,0.441166,0.22823988,0.8507911671368124,0,0,0
0.8029589778076665,0.40843463,0.4160262,0.23096506,0.8692897214986977,0,0,0
0.8197713517148622,0.35866356,0.36289462,0.273014,0.9712570123081709,0,0,0
0.8312037659717552,0.3555032,0.3655564,0.16354097,0.9137539478826674,0,0,0
0.40954942837928715,1.9652728,2.0654247,0.13132277,0.3948150277937512,2,0,0
0.8103564223268326,0.49199525,0.4964706,0.4100431,0.9275537207579126,2,14,14
0.8372562205783457,0.31605095,0.3132691,0.37892964,0.9572267620020429,2,18,12-14-13-10-11
0.41627437794216543,2.1737247,2.2783766,0.25737175,0.42829787234042555,0,18,12-14-13-10-11
0.8453261600537996,0.3194737,0.32793817,0.17444274,0.9465997172524739,0,0,0
