ACC,BalancedACC,drift-id,gm-id
0.4909090909090909,0.553639846743295,0,"[[0, 1]]"
0.8218181818181818,0.8578493076784751,0,"[[0, 1]]"
0.8345454545454546,0.8913854311778187,0,"[[0, 1]]"
0.7781818181818182,0.8629587794517715,0,"[[0, 1]]"
0.7472727272727273,0.927579737335835,0,"[[0, 1]]"
0.6272727272727273,0.8147440794499619,2,"[[0, 1]]"
0.7109090909090909,0.9245691971482821,2,"[[0, 1]]"
0.6927272727272727,0.847775341302964,2,"[[0, 1]]"
0.7340619307832422,0.8829421768707484,2,"[[0, 1]]"
0.7431693989071039,0.9239951906561319,2,"[[0, 1]]"
0.7413479052823315,0.9948179095913501,2,"[[0, 1]]"
