ACC,BalancedACC,drift-id,gm-id
0.4681238615664845,0.5623527319610546,0,"[[0, 1]]"
0.8397085610200364,0.9164867248562999,0,"[[0, 1]]"
0.6939890710382514,0.994092794738955,1,"[[0, 1]]"
0.7249544626593807,0.9820014662756599,1,"[[0, 1]]"
0.7249544626593807,0.8954230235783635,1,"[[1, 1]]"
0.7122040072859745,0.9859270596140206,1,"[[2, 1]]"
0.6830601092896175,0.9051826772825358,1,"[[2, 1]]"
0.6885245901639344,0.9703986767809274,1,"[[0, 1]]"
0.7049180327868853,0.9528535980148884,1,"[[0, 1]]"
0.7231329690346083,0.9078975005250997,1,"[[2, 1]]"
0.6867030965391621,0.9088420273769884,1,"[[1, 1]]"
