ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.4835164835164835,0.9170462718772477,0.0,0.0,0.0,0,0
0.8241758241758241,0.9767441860465115,0.9630642954856361,0.9339622641509435,0.8061284188971772,0,0
0.8516483516483516,0.9337944664031621,0.9612518628912069,0.9846153846153847,0.842957042957043,0,0
0.8461538461538461,0.8257645968489341,0.7827560240963854,0.7679999999999999,0.6982857142857142,1,0
0.7967032967032966,0.7979189485213583,0.6445924764890282,0.6523076923076924,0.7607436465973052,1,0
0.8351648351648352,0.8756756756756757,0.9048648648648648,0.7880434782608696,0.8356884057971015,1,0
0.8296703296703297,0.8698358800226372,0.7969924812030075,0.7576121794871796,0.579698946886447,1,0
0.7967032967032966,0.8148148148148148,0.9487179487179486,0.7670454545454546,0.6650042087542087,1,0
0.7912087912087912,0.8519793459552496,0.9691265060240963,0.793956043956044,0.7844780219780221,1,0
0.8406593406593407,0.8250392875851231,0.9066808059384942,0.8455882352941178,0.47349341834635955,0,0
0.8626373626373627,0.9456113506746416,0.9046757943683803,0.9782608695652175,0.6944875776397517,0,0
