ACC,BalancedACC,drift-id,gm-id
0.12558869701726844,0.11333069620253165,0,"[[0, 1]]"
0.706436420722135,0.9216452205882353,0,"[[0, 1]]"
0.858712715855573,0.880929969879518,0,"[[0, 1]]"
0.8461538461538461,0.8155680668016194,0,"[[0, 1]]"
0.8618524332810047,0.87740625,0,"[[0, 1]]"
0.8649921507064364,0.8349144345238095,2,"[[0, 1]]"
0.8555729984301413,0.9043560606060607,2,"[[0, 1]]"
0.8634222919937206,0.9348644578313253,2,"[[0, 1]]"
0.8524332810047096,0.8681818181818182,2,"[[0, 1]]"
0.8618524332810047,0.87740625,2,"[[5, 1]]"
0.8194662480376766,0.8858881578947368,2,"[[5, 1]]"
