ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,drift-id,gm-id,gm-name
0.669047619047619,4.353149,3.483296,6.52778,0.6644144144144144,0,0,0
0.6619047619047619,4.6160903,2.4034333,10.147733,0.38381742738589214,1,0,0
0.6476190476190476,4.772936,2.3812714,10.752097,0.3691983122362869,1,0,0
0.6976190476190476,4.182602,1.9105521,9.862728,0.39525691699604737,1,0,0
0.6833333333333333,4.4108152,2.422154,9.382471,0.4405737704918033,1,0,0
0.6952380952380952,4.4453225,2.2863374,9.842786,0.3968253968253968,1,0,0
0.7119047619047619,4.0520463,2.100993,8.929678,0.4662698412698413,1,0,0
0.7095238095238096,4.099735,1.9180847,9.553859,0.4215686274509804,1,0,0
0.7380952380952381,3.6785314,2.437176,6.7819204,0.6250000000000001,1,6,6
