ACC,BalancedACC,drift-id,gm-id
0.10675039246467818,0.1151149603051861,0,"[[0, 1]]"
0.7802197802197802,0.9460446247464502,0,"[[0, 1]]"
0.82574568288854,0.988002847988608,0,"[[0, 1]]"
0.8634222919937206,0.9682812552667946,0,"[[0, 1]]"
0.8304552590266876,0.9550233238181439,0,"[[0, 1]]"
0.7708006279434851,0.7879245283018868,2,"[[0, 1]]"
0.7912087912087912,0.9047229144416756,2,"[[12, 1]]"
0.8238993710691824,0.9923954372623573,2,"[[16, 1]]"
0.7374213836477987,0.8537549407114624,0,"[[16, 1]]"
0.7830188679245284,0.8444444444444443,0,"[[16, 1]]"
0.7940251572327044,0.9881889763779528,0,"[[21, 1]]"
