ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.48633879781420764,0.8484848484848484,0.0,0.0,0.0,0,[0]
0.825136612021858,0.849056603773585,0.8055555555555556,0.7784055241682359,0.7984620213433773,0,[0]
0.7923497267759563,0.8431372549019607,0.888888888888889,0.9642857142857143,0.7542016806722689,0,[0]
0.8852459016393442,0.9454545454545454,0.6440677966101696,0.8786008230452675,0.7917594279160765,0,[0]
0.7923497267759563,0.8431372549019607,0.8181818181818181,0.829900839054157,0.7028292074058664,0,[0]
0.8360655737704918,0.8073394495412844,1.0,0.8410740203193035,0.5639796331104714,0,[0]
0.7814207650273224,0.9183673469387756,0.8611111111111113,0.8888888888888888,0.9134099616858238,1,[3]
0.8360655737704918,0.8867924528301887,0.6842105263157894,0.7450980392156862,0.6025490196078431,1,[0]
0.6939890710382514,0.9767441860465116,0.961038961038961,0.9560439560439561,0.9432475419317525,1,[4]
0.8142076502732241,0.8932038834951456,0.7692307692307692,0.9974025974025973,0.8103723862344552,0,[0]
0.912568306010929,0.9298245614035088,0.6349206349206349,0.8666666666666667,0.7030701754385964,0,[0]
