ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,MEQ,MPP,F1Score,F1 Score Equality,drift-id,gm-id,gm-name
0.9371428571428572,0.2685083,0.2717859,0.20805438,0.9918497519489724,0.8913188536792904,0.9241139755033304,0.3605442176870748,0.7816901408450705,1.0,1.0,0,0,0
0.96,0.28808728,0.14398874,2.9459047,0.8019323671497585,0.7412546676266026,0.7576721639245537,0.0,0.0,1.0,1.0,3,0,0
0.8828571428571429,0.5840061,0.5379491,1.4335011,0.585049156000742,0.4952822477398532,0.6151123823770922,0.0,0.0,1.0,1.0,3,8,8
0.8642857142857143,0.70623463,0.555335,3.4894943,0.46892655367231645,0.3996947024423805,0.45143899911035973,0.0,0.0,1.0,0.0,1,7,7
0.9442857142857143,0.24542609,0.22603951,0.60300046,0.815868000702124,0.7063009276374782,0.7327567242285945,0.0,0.0,0.9935483870967742,0.9931972789115648,1,3,3
0.9171428571428571,0.6203166,0.24713132,7.503512,0.41118188251946214,0.5162410840586243,0.5191961630536581,0.0,0.0,1.0,0.0,3,3,3
0.95,0.23739864,0.15579829,1.7424722,0.7805642633228841,0.7806364782559443,0.763139248488436,0.22686567164179106,0.35978835978835977,1.0,1.0,3,7,7
0.7942857142857143,1.0434783,0.831289,4.957192,0.23517506577615868,0.3680261292520736,0.3460337931778682,0.0,0.0,1.0,0.0,1,13,13
0.93,0.29352623,0.21080406,1.8192902,0.6148148148148148,0.6016308584908161,0.7554473983867669,0.0,0.27272727272727276,1.0,1.0,1,1,1
