ACC,BalancedACC,drift-id,gm-id
0.5136612021857924,0.6811377245508982,0,"[[0, 1]]"
0.8087431693989071,0.9199760652536768,0,"[[0, 1]]"
0.5865209471766849,0.905541670257692,1,"[[0, 1]]"
0.6302367941712204,0.9976229542681644,1,"[[0, 1]]"
0.6247723132969034,0.9847970479704797,1,"[[0, 1]]"
0.6703096539162113,0.9466743782533256,1,"[[0, 1]]"
0.6466302367941712,0.9402173913043479,1,"[[0, 1]]"
0.7067395264116576,0.9089768184018502,1,"[[0, 1]]"
0.5774134790528234,0.9886831275720164,0,"[[0, 1]]"
0.8178506375227687,0.9080146284014131,0,"[[0, 1]]"
0.7923497267759563,0.8415094339622642,0,"[[0, 1]]"
