ACC,BalancedACC,drift-id,gm-id
0.040880503144654086,0.8578088578088577,0,"[[0, 1]]"
0.9198113207547169,0.9088983050847458,0,"[[0, 1]]"
0.9323899371069182,0.6638360507246377,1,"[[0, 1]]"
0.8317610062893082,0.6721290650406504,1,"[[5, 1]]"
0.9025157232704403,0.8528148854961832,1,"[[3, 1]]"
0.9135220125786163,0.9899253289083797,1,"[[3, 1]]"
0.9418238993710691,0.9581792975970425,1,"[[3, 1]]"
0.940251572327044,0.9416589648798521,1,"[[4, 1]]"
0.9481132075471698,0.9875690607734807,1,"[[4, 1]]"
0.9418238993710691,0.8317746350364964,1,"[[4, 1]]"
0.9858490566037735,0.9983377659574468,1,"[[3, 1]]"
