ACC,F1Score,SP,EO,EQO,BalancedACC,drift-id
0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.6666666666666666,0.8,0.0,0.0,0.0,0.0,0
0.75,0.8571428571428571,0.0,0.0,0.0,0.0,0
0.6,0.75,0.75,0.0,0.0,0.0,0
0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0
0.5714285714285714,0.7272727272727273,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.4444444444444444,0
0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
0.5555555555555556,0.7142857142857143,0.9375,0.625,0.3125,0.3125,0
0.5,0.6666666666666666,1.0,0.625,0.3125,0.25,0
0.45454545454545453,0.625,0.96,0.625,0.3125,0.20833333333333331,0
0.5,0.6666666666666666,1.0,0.6,0.3,0.19999999999999996,0
0.5384615384615384,0.7,0.9722222222222223,0.5833333333333334,0.2916666666666667,0.19444444444444442,0
0.5714285714285714,0.7272727272727273,0.9523809523809523,0.5714285714285714,0.2857142857142857,0.19047619047619047,0
0.6,0.75,0.9375,0.5625,0.28125,0.1875,0
0.5625,0.72,0.9259259259259258,0.5625,0.28125,0.20833333333333331,0
0.5294117647058824,0.6923076923076923,0.9523809523809523,0.5625,0.28125,0.17857142857142855,0
0.5,0.6666666666666666,0.8333333333333334,0.375,0.1875,0.15625,0
0.5263157894736842,0.6896551724137931,0.8641975308641975,0.5625,0.28125,0.27777777777777773,0
0.55,0.7096774193548387,0.8888888888888888,0.675,0.3375,0.37499999999999994,0
0.5714285714285714,0.7272727272727273,0.8800000000000001,0.6666666666666666,0.3333333333333333,0.36666666666666664,0
0.5454545454545454,0.7058823529411765,0.9000000000000001,0.6666666666666666,0.3333333333333333,0.33333333333333326,0
0.5217391304347826,0.6857142857142857,0.8925619834710745,0.6666666666666666,0.3333333333333333,0.36363636363636365,0
0.5,0.6666666666666666,0.8863636363636364,0.6666666666666666,0.3333333333333333,0.39393939393939387,0
0.48,0.6486486486486487,0.8125,0.5555555555555556,0.2777777777777778,0.3611111111111111,0
0.5,0.6666666666666666,0.8076923076923077,0.55,0.275,0.35,0
0.48148148148148145,0.65,0.8035714285714286,0.55,0.275,0.375,0
0.4642857142857143,0.6341463414634146,0.8,0.55,0.275,0.4,0
0.4827586206896552,0.6341463414634146,0.85,0.55,0.275,0.38636363636363635,0
0.5,0.6341463414634146,0.7846153846153847,0.55,0.7035714285714285,0.4755244755244755,0
0.4838709677419355,0.6190476190476191,0.8307692307692307,0.6,0.7285714285714285,0.5034965034965034,0
0.5,0.6190476190476191,0.8769230769230769,0.6,0.55,0.4871794871794872,0
0.48484848484848486,0.6046511627906976,0.9230769230769231,0.6499999999999999,0.575,0.5128205128205129,0
0.5,0.6046511627906976,0.8571428571428572,0.6499999999999999,0.7625,0.5952380952380952,0
0.4857142857142857,0.5909090909090909,0.8999999999999999,0.7,0.7875,0.625,0
0.5,0.5909090909090909,0.84,0.7,0.7785714285714285,0.7000000000000001,0
0.5135135135135135,0.5909090909090909,0.8800000000000001,0.7,0.7944444444444444,0.676923076923077,0
0.5,0.5777777777777777,0.9199999999999998,0.75,0.8194444444444444,0.7076923076923077,0
