ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5274725274725275,0.6265927977839335,0.0,0.0,0.0,0,[0]
0.8736263736263736,0.9543849738737467,0.6609027621827982,0.8450134770889487,0.7836178496555855,0,[0]
0.8516483516483516,0.9721054107092794,0.939080459770115,0.9755799755799758,0.9322344322344323,0,[0]
0.8076923076923077,0.9494881691558986,0.9414980863860034,0.8683473389355743,0.7807645785586962,1,[0]
0.8186813186813187,0.8886050801759613,0.9870525514089871,0.8934531450577664,0.7306888366798265,1,[0]
0.7967032967032966,0.8860454613879271,0.6569863013698629,0.6996825396825396,0.7524728487886382,1,[0]
0.7582417582417582,0.8129560685033507,0.9778481012658229,0.7592824363788069,0.7365039632874426,1,[4]
0.7747252747252747,0.9680952380952382,0.9437948717948719,0.971891891891892,0.9706398234969664,1,[4]
0.7417582417582418,0.7843137254901962,0.8421052631578949,0.775,0.8006994261119083,1,[9]
0.7032967032967034,0.8278189300411524,0.6923529411764706,0.7525691699604743,0.83242493585743,0,[6]
0.8681318681318682,0.9884831460674157,0.7806122448979591,0.916138125440451,0.8268633889613602,0,[3]
