ACC,BalancedACC,drift-id,gm-id
0.13833333333333334,0.22222222222222224,0,"[[0, 1]]"
0.9333333333333333,0.9604743083003953,0,"[[0, 1]]"
0.935,0.8421052631578948,0,"[[0, 1]]"
0.9516666666666667,0.7514231499051233,1,"[[0, 1]]"
0.9233333333333333,0.8928571428571429,1,"[[4, 1]]"
0.89,0.612,2,"[[4, 1]]"
0.9666666666666667,0.9808795411089866,2,"[[0, 1]]"
0.9633333333333334,0.9655172413793104,2,"[[0, 1]]"
0.9133333333333333,0.6895874263261297,1,"[[3, 1]]"
0.9233333333333333,0.9919839679358717,1,"[[6, 1]]"
