ACC,BalancedACC,drift-id,gm-id
0.2747747747747748,0.3425048669695003,0,"[[0, 1]]"
0.7927927927927928,0.8476879460357806,0,"[[0, 1]]"
0.8063063063063063,0.7813585220169468,1,"[[0, 1]]"
0.8018018018018018,0.7701833769945224,1,"[[2, 1]]"
0.7905405405405406,0.8556521739130435,1,"[[4, 1]]"
0.8108108108108109,0.8449287110772018,1,"[[0, 1]]"
0.7792792792792793,0.8754012255617158,1,"[[3, 1]]"
0.7905405405405406,0.7711662531017369,1,"[[5, 1]]"
0.7837837837837838,0.8328675493654649,1,"[[8, 1]]"
0.7747747747747747,0.7275541795665635,1,"[[10, 1]]"
0.8085585585585585,0.9483471074380165,1,"[[13, 1]]"
