ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5439560439560439,0.706896551724138,0.0,0.0,0.0,0,0
0.7967032967032966,0.9863013698630135,0.6825396825396826,0.9225690276110444,0.7946178471388555,0,0
0.8406593406593407,0.9367088607594937,0.9591836734693879,0.9718981972428419,0.7927672804396028,0,0
0.8516483516483516,0.8674698795180722,0.9736842105263158,0.8235294117647058,0.6339869281045751,0,0
0.8406593406593407,0.9615384615384616,0.75,0.9965397923875434,0.9401303613100508,0,0
0.8791208791208791,0.9753086419753088,0.7543859649122806,0.9208333333333334,0.6536533816425121,0,0
0.7362637362637363,0.9142857142857143,0.9268292682926829,0.8153256704980844,0.8877352990171581,1,0
0.7802197802197802,0.8441558441558441,0.9347826086956522,0.7863247863247863,0.7388414055080721,1,0
0.8571428571428571,0.9024390243902439,0.9629629629629629,0.9000000000000001,0.7357142857142858,1,0
0.8846153846153846,0.9634146341463414,0.8490566037735848,0.9776422764227641,0.8894621638524076,0,0
0.8956043956043956,0.9638554216867469,0.5918367346938775,0.8869565217391304,0.9009782608695652,0,0
