ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.6043333333333333,2.9797664,2.9631963,3.029476,0.9860754855258336,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fb229fe2e00>
0.6666666666666666,2.281577,2.3404386,2.1049926,0.9894179894179894,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fb1b01cacb0>
0.6883333333333334,2.2614615,2.207751,2.4225938,0.9521531100478469,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fafb22ad3c0>
0.7138333333333333,1.9473225,1.9206144,2.0274463,0.9365808823529411,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7faf432a8a30>
0.7116666666666667,2.1424277,1.6680288,3.5656238,0.821599045346062,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7faeeedf1630>
0.097,,,,0.9324324324324325,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fae38184640>
0.7293333333333333,1.8868561,1.5943936,2.7642436,0.7997105643994211,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fb0ac6d1270>
0.7485,1.6312923,1.36982,2.4157095,0.8362756264236901,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fafb0b98790>
0.7646666666666667,1.6229193,1.227837,2.8081658,0.8137988362427264,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7faf1c170130>
0.8201666666666667,1.0697687,1.0689265,1.0722959,0.9664159054271897,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7faf432ce680>
