ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.6334166666666666,1.0987175,1.0829736,1.1459492,0.9363024339720352,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe2e7a1ae30>
0.74725,1.2285273,1.2396768,1.1950787,0.9888790035587189,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe2f4606620>
0.7705833333333333,1.2857847,1.298228,1.2484543,0.9874946097455799,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe180252110>
0.81175,0.9080157,0.8948882,0.9473982,0.9581470946769606,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe37464c700>
0.8025,1.2006831,0.7190534,2.6455722,0.8063241106719368,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe13c4924d0>
0.48,4.5873814,4.5321245,4.753153,0.9148164929768917,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe12b9f9ed0>
0.4925,4.175233,4.0926356,4.4230247,0.8610627177700348,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe374532dd0>
0.8545833333333334,0.659721,0.49710476,1.1475698,0.8518843120070113,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe39009c2b0>
0.9026666666666666,0.40492272,0.3928641,0.44109863,0.9692194943202639,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fe2e7a6a8f0>
0.9106666666666666,0.38925564,0.3680556,0.45285594,0.9762280169799878,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7fdec447ead0>
