ACC,BalancedACC,drift-id,gm-id
0.06289308176100629,0.5384615384615384,0,"[[0, 1]]"
0.8616352201257862,0.9571428571428572,0,"[[0, 1]]"
0.8144654088050315,0.744107744107744,1,"[[0, 1]]"
0.8238993710691824,0.9773584905660377,1,"[[4, 1]]"
0.8867924528301887,0.9720279720279721,1,"[[7, 1]]"
0.8742138364779874,0.904109589041096,1,"[[7, 1]]"
0.9261006289308176,0.9568106312292359,1,"[[7, 1]]"
0.9292452830188679,0.9966216216216217,1,"[[7, 1]]"
0.9481132075471698,0.9835526315789473,1,"[[7, 1]]"
0.9355345911949685,0.9833333333333334,1,"[[7, 1]]"
0.9685534591194969,0.9617834394904459,1,"[[7, 1]]"
