ACC,BalancedACC,drift-id,gm-id
0.06289308176100629,0.5384615384615384,0,"[[0, 1]]"
0.9040880503144654,0.962457337883959,0,"[[0, 1]]"
0.8490566037735849,0.7589576547231269,1,"[[0, 1]]"
0.8207547169811321,0.9698113207547171,1,"[[4, 1]]"
0.8867924528301887,0.9789473684210527,1,"[[5, 1]]"
0.8616352201257862,0.9295774647887325,1,"[[4, 1]]"
0.9198113207547169,0.9696969696969697,1,"[[3, 1]]"
0.9182389937106918,0.9663299663299664,1,"[[4, 1]]"
0.9276729559748428,0.9932432432432432,1,"[[2, 1]]"
0.9009433962264151,0.9690721649484536,1,"[[4, 1]]"
0.9355345911949685,0.9636963696369637,1,"[[1, 1]]"
