ACC,BalancedACC,drift-id,gm-id
0.0660377358490566,0.41025641025641024,0,"[[0, 1]]"
0.9009433962264151,0.780123339658444,0,"[[0, 1]]"
0.8223270440251572,0.7002577319587628,1,"[[1, 1]]"
0.9355345911949685,0.837890625,1,"[[0, 1]]"
0.8663522012578616,0.8723854581673307,1,"[[4, 1]]"
0.9418238993710691,0.8855504587155963,1,"[[3, 1]]"
0.89937106918239,0.8560823754789272,1,"[[3, 1]]"
0.9276729559748428,0.9004197761194029,1,"[[4, 1]]"
0.9150943396226415,0.7309479553903346,0,"[[3, 1]]"
0.9088050314465409,0.9022619047619048,0,"[[0, 1]]"
0.9622641509433962,0.8649193548387096,0,"[[0, 1]]"
