ACC,BalancedACC,drift-id,gm-id
0.08962264150943396,0.13999999999999999,0,"[[0, 1]]"
0.7940251572327044,0.9960474308300395,0,"[[0, 1]]"
0.7641509433962265,0.8270676691729323,1,"[[0, 1]]"
0.7924528301886793,0.819494584837545,1,"[[0, 1]]"
0.839622641509434,0.9418181818181819,1,"[[1, 1]]"
0.8726415094339622,0.9964028776978417,1,"[[1, 1]]"
0.8474842767295597,0.9962962962962963,1,"[[1, 1]]"
0.8694968553459119,0.9963898916967509,1,"[[1, 1]]"
0.7515723270440252,0.7902621722846441,0,"[[1, 1]]"
0.8380503144654088,0.910394265232975,0,"[[0, 1]]"
0.8679245283018868,0.9574468085106383,0,"[[0, 1]]"
