ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,drift-id,gm-id,gm-name
0.6181818181818182,4.8403835,4.7097406,6.146809,0.5154639175257733,0,0,0
0.706060606060606,4.047582,3.5010686,9.512719,0.3097345132743363,0,0,0
0.6484848484848484,4.8327556,4.2349257,10.8110485,0.3381642512077295,0,0,0
0.8,2.7956357,1.959067,11.161322,0.2723735408560311,0,0,0
0.7484848484848485,3.6452622,2.8611405,11.486477,0.24896265560165975,2,0,0
0.7787878787878788,3.114934,2.441092,9.853354,0.4048582995951417,2,0,0
0.7636363636363637,3.2264647,2.333652,12.154591,0.16129032258064516,2,0,0
0.793939393939394,2.9181967,1.8555467,13.544694,0.07692307692307691,2,0,0
0.7727272727272727,3.1719286,2.182291,13.068309,0.1593625498007968,2,0,0
