ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5248618784530387,0.8896451142440447,0.0,0.0,0.0,0,0
0.7734806629834254,0.8642857142857143,0.6962301587301588,0.7737771739130435,0.8247264247943595,0,0
0.7458563535911602,0.9917355371900826,0.6962301587301588,0.8472222222222221,0.7322530864197531,0,0
0.7679558011049724,0.7315359477124184,0.7014492753623189,0.6070257611241218,0.6436489349838296,1,0
0.7624309392265194,0.7663333333333332,0.8604764219737482,0.7826086956521738,0.6241401687216093,1,0
0.7679558011049724,0.9340350877192982,0.9803240740740741,0.9620826259196377,0.8914186714503849,1,0
0.8287292817679558,0.8371069182389936,0.9777777777777777,0.7622009569377991,0.771423059114061,1,0
0.8287292817679558,0.8642857142857143,0.9333981526494896,0.87624466571835,0.6820617267985689,1,0
0.8011049723756906,0.8223300970873786,0.946656649135988,0.83704974271012,0.66852487135506,1,0
0.8287292817679558,0.810436137071651,0.9350649350649349,0.9968750000000001,0.6762152777777778,0,0
0.8121546961325967,0.9777777777777777,0.8522727272727273,0.7796610169491526,0.6317659923455441,0,0
