ACC,BalancedACC,drift-id,gm-id
0.12872841444270017,0.0,0,"[[0, 1]]"
0.7158555729984302,0.9561589805825242,0,"[[0, 1]]"
0.8681318681318682,0.850990099009901,0,"[[0, 1]]"
0.8571428571428571,0.9025327620967742,0,"[[0, 1]]"
0.8540031397174255,0.8073960420841684,0,"[[0, 1]]"
0.8665620094191523,0.7754675196850394,2,"[[0, 1]]"
0.8712715855572999,0.7899816176470588,2,"[[0, 1]]"
0.82574568288854,0.9612828947368421,2,"[[5, 1]]"
0.8210361067503925,0.9884554140127388,2,"[[5, 1]]"
0.8524332810047096,0.9481924643584521,2,"[[5, 1]]"
0.8414442700156985,0.9414626288659793,2,"[[5, 1]]"
