ACC,BalancedACC,drift-id,gm-id
0.11666666666666667,0.2647058823529412,0,"[[0, 1]]"
0.9283333333333333,0.7719298245614035,0,"[[0, 1]]"
0.8866666666666667,0.8114754098360656,0,"[[1, 1]]"
0.9466666666666667,0.7931034482758621,1,"[[0, 1]]"
0.93,0.8858267716535433,1,"[[4, 1]]"
0.8983333333333333,0.6826347305389221,0,"[[4, 1]]"
0.8483333333333334,0.767590618336887,0,"[[1, 1]]"
0.9316666666666666,0.826171875,0,"[[7, 1]]"
0.8966666666666666,0.6454183266932271,2,"[[1, 1]]"
0.97,0.9392789373814041,2,"[[0, 1]]"
