ACC,BalancedACC,drift-id,gm-id
0.12558869701726844,0.11333069620253165,0,"[[0, 1]]"
0.7315541601255887,0.840669014084507,0,"[[0, 1]]"
0.8634222919937206,0.9348644578313253,0,"[[0, 1]]"
0.8430141287284144,0.8587691326530612,0,"[[0, 1]]"
0.8681318681318682,0.850990099009901,0,"[[0, 1]]"
0.8634222919937206,0.8365743041749504,2,"[[0, 1]]"
0.8430141287284144,0.8587691326530612,2,"[[0, 1]]"
0.8053375196232339,0.9454808728448275,2,"[[11, 1]]"
0.8241758241758241,0.8597990605427975,2,"[[11, 1]]"
0.8838304552590267,0.9110812133072407,2,"[[0, 1]]"
0.8194662480376766,0.9066455696202532,2,"[[11, 1]]"
