ACC,BalancedACC,drift-id,gm-id
0.13679245283018868,0.0,0,[0]
0.7154088050314465,0.9487179487179488,0,[0]
0.7940251572327044,0.7065972222222222,1,[0]
0.7028301886792453,0.689156626506024,1,[5]
0.5959119496855346,0.8742885021954789,1,[8]
0.8128930817610063,0.7902631578947369,1,[4]
0.8569182389937107,0.8434989959839357,1,[8]
0.8616352201257862,0.7802579365079365,1,[8]
0.8459119496855346,0.6409362549800797,0,[8]
0.7830188679245284,0.7383152173913043,0,[13]
0.8915094339622641,0.8833575581395349,0,[0]
