ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.9314285714285714,0.27300036,0.24778248,0.49996093,0.9457627118644067,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x17cf227c0>
0.9342857142857143,0.4455509,0.10472583,3.5129766,0.6491803278688525,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x176e5b520>
0.9585714285714285,0.14431004,0.09674731,0.5723747,0.8195121951219513,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x17eda0bb0>
0.94,0.18647861,0.14191224,0.5875762,0.804635761589404,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x2c323e370>
0.9542857142857143,0.14403398,0.1197933,0.36220008,0.888157894736842,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x2c3d2e8b0>
0.9557142857142857,0.13834594,0.08639414,0.6059122,0.8382352941176471,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x176ec9400>
0.9671428571428572,0.10356781,0.06455691,0.45466602,0.8432956381260098,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x17f16d100>
0.9514285714285714,0.22268781,0.085970335,1.4531451,0.7781402936378466,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x2e8aade50>
0.9757142857142858,0.07806939,0.029036274,0.51936746,0.8352,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x2d5acfc70>
0.98,0.06568678,0.04723251,0.23177515,0.9260450160771704,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x2f3abe250>
