ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5494505494505495,0.7569230769230769,0.0,0.0,0.0,0,0
0.8131868131868132,0.9297520661157025,0.9983766233766233,0.9666666666666666,0.8483024691358024,0,0
0.8076923076923077,0.9989457831325302,0.8370323398858591,0.9302325581395349,0.85265427299074,0,0
0.8626373626373627,0.9944527736131935,0.7824846356453029,0.9959677419354838,0.9092920749588727,0,0
0.8846153846153846,0.9480852211434735,0.9096261407123933,0.8595918367346939,0.8149811035525321,0,0
0.8791208791208791,0.9478963499582056,0.6735966735966736,0.9809836065573769,0.7967418032786885,0,0
0.7692307692307693,0.9117117117117116,0.9476902173913043,0.9410801963993454,0.8475242251837998,1,0
0.8076923076923077,0.9042735042735044,0.9325536062378167,0.875,0.864423076923077,1,0
0.7582417582417582,0.7883426552840741,0.9835665112147457,0.7707509881422925,0.6757224020651131,1,0
0.8571428571428571,0.9160701754385966,0.43026455026455035,0.6727688787185355,0.6889485419233703,0,0
0.8406593406593407,0.948957584471603,0.5761538461538461,0.8874418604651162,0.6237209302325581,0,0
