ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5054945054945055,0.7774390243902438,0.0,0.0,0.0,0,0
0.8296703296703297,0.8963636363636364,0.809042809042809,0.8811188811188811,0.775989209951474,0,0
0.8186813186813187,0.9964401795387711,0.9371464487743557,0.946590909090909,0.8937499999999999,0,0
0.43956043956043955,0.6510550694801853,0.7768115942028985,0.9500000000000001,0.7278735632183908,1,0
0.6483516483516484,0.9318518518518519,0.6835443037974683,0.7617659308621408,0.5768829654310704,1,0
0.7032967032967034,0.9172482552342971,0.9842105263157896,0.9671945701357466,0.8595371346919334,1,0
0.7582417582417582,0.8035226237473428,0.9535135135135135,0.7506053268765133,0.7231287503947783,1,0
0.8461538461538461,0.8383505154639175,0.9190031152647975,0.8313725490196079,0.6625998547567176,1,0
0.7967032967032966,0.8034897025171625,0.9129186602870814,0.7770731707317073,0.5953923773280286,1,0
0.8846153846153846,0.9834007532431301,0.6729559748427673,0.8812260536398469,0.5955043311677495,0,0
0.8406593406593407,0.9714326729830607,0.7959022852639872,0.9545454545454545,0.7494949494949494,0,0
