ACC,BalancedACC,drift-id,gm-id
0.07075471698113207,0.0975609756097561,0,"[[0, 1]]"
0.7924528301886793,0.9310344827586208,0,"[[0, 1]]"
0.7547169811320755,0.7391304347826086,1,"[[0, 1]]"
0.7547169811320755,0.9123505976095616,1,"[[1, 1]]"
0.8050314465408805,0.9541984732824428,1,"[[3, 1]]"
0.8411949685534591,0.9669117647058824,1,"[[3, 1]]"
0.8537735849056604,0.9602888086642599,1,"[[3, 1]]"
0.8584905660377359,1.0,1,"[[3, 1]]"
0.7720125786163522,0.7985347985347985,0,"[[3, 1]]"
0.7845911949685535,0.9341085271317829,0,"[[6, 1]]"
0.8553459119496856,0.9087719298245613,0,"[[0, 1]]"
