ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.800941492938803,0.43596065,0.4418051,0.31585297,0.9014081250433535,0,0,0
0.7874915938130465,0.48256883,0.39701235,2.4489875,0.29823361982364105,2,0,0
0.7908540685944856,0.43845826,0.37913653,1.4169183,0.4762081210436931,2,0,0
0.8117014122394082,0.38903958,0.3601586,1.0208669,0.4627098789535338,1,0,0
0.8029589778076665,0.38580233,0.36648923,0.78882116,0.6301705324062324,1,0,0
0.812373907195696,0.37977818,0.35866672,0.8569653,0.5756326299620017,2,0,0
0.8090114324142569,0.37176287,0.34300664,0.82892203,0.5044733354124434,2,0,0
0.8271687962340283,0.3464127,0.3331525,0.57658404,0.7508560299060724,0,0,0
0.8406186953597848,0.35049272,0.33510154,0.68720394,0.6673092776967467,0,0,0
