ACC,BalancedACC,drift-id,gm-id
0.08176100628930817,0.10638297872340426,0,"[[0, 1]]"
0.7830188679245284,0.9453125,0,"[[0, 1]]"
0.8427672955974843,0.9851851851851852,0,"[[0, 1]]"
0.8411949685534591,0.9888475836431226,0,"[[0, 1]]"
0.8632075471698113,0.9537366548042705,0,"[[0, 1]]"
0.7814465408805031,0.8138686131386861,2,"[[0, 1]]"
0.8647798742138365,0.971326164874552,2,"[[0, 1]]"
0.8427672955974843,0.977859778597786,2,"[[0, 1]]"
0.7311320754716981,0.8164062499999999,0,"[[4, 1]]"
0.8757861635220126,0.9822064056939502,0,"[[0, 1]]"
0.8490566037735849,0.9852941176470589,0,"[[0, 1]]"
