ACC,BalancedACC,drift-id,gm-id
0.0706436420722135,0.07165318957771788,0,"[[0, 1]]"
0.7817896389324961,0.9576185421963319,0,"[[0, 1]]"
0.8226059654631083,0.995516177631107,0,"[[0, 1]]"
0.8304552590266876,0.9550233238181439,0,"[[0, 1]]"
0.8602825745682888,0.946228645345466,0,"[[0, 1]]"
0.7880690737833596,0.8347335077812973,2,"[[0, 1]]"
0.880690737833595,0.9585242343863032,2,"[[0, 1]]"
0.8492935635792779,0.9560656631019686,2,"[[0, 1]]"
0.8602825745682888,0.9958490566037737,2,"[[0, 1]]"
0.8006279434850864,0.8846921488082806,2,"[[0, 1]]"
0.8006279434850864,0.9421168424325036,2,"[[0, 1]]"
