ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,drift-id,gm-id,gm-name
0.680952380952381,3.9348645,2.9979336,6.277191,0.7062780269058296,0,0,0
0.7023809523809523,3.7749732,2.9695942,5.78842,0.7777777777777778,0,0,0
0.7333333333333333,3.8132133,2.6462967,6.7305045,0.6687242798353908,0,0,0
0.7309523809523809,3.6218152,2.6552055,6.0383387,0.6979166666666666,0,0,0
0.7071428571428572,4.2271633,2.446778,8.678127,0.5306122448979592,2,0,0
0.7333333333333333,3.8426492,2.1211936,8.146289,0.5196078431372549,2,2,2
0.7071428571428572,4.205474,2.8672986,7.5509133,0.6329113924050632,2,2,2
0.7238095238095238,3.5538652,1.9060128,7.6734977,0.5769230769230769,2,2,2
0.7571428571428571,3.3900871,2.272635,6.1837163,0.6927710843373494,2,2,2
