ACC,BalancedACC,drift-id,gm-id
0.07378335949764521,0.7384186694531522,0,[0]
0.8744113029827315,0.9995491535357635,0,[0]
0.8854003139717426,0.9890158561431482,0,[0]
0.9152276295133438,0.9599442702890979,0,[0]
0.9262166405023547,0.9767940922766195,0,[0]
0.8602825745682888,0.8051555776233036,2,[0]
0.8053375196232339,0.9329153605015673,2,[8]
0.9058084772370487,0.9996735653195796,2,[0]
0.9387755102040817,0.9964570230607966,2,[0]
0.9795918367346939,0.9840371368673255,2,[0]
0.9701726844583988,0.9649296196466007,2,[0]
