ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5,0.6257344300822562,0.0,0.0,0.0,0,[0]
0.7857142857142857,0.8930041152263375,0.9243697478991597,0.91796875,0.7045984100877193,0,[0]
0.7802197802197802,0.9226467847157502,0.9584509883017347,0.9948542024013721,0.8960382123117971,0,[0]
0.8186813186813187,0.9937888198757765,0.8272727272727273,0.9417750141322782,0.8762929124715445,0,[0]
0.8681318681318682,0.9815274331403363,0.6515671471059254,0.9047993705743508,0.8569695777602937,0,[0]
0.8516483516483516,0.9848484848484849,0.8490566037735848,0.9735714285714286,0.8541326530612245,0,[0]
0.7747252747252747,0.8400119617224879,0.545766590389016,0.6090704647676162,0.42877765662623235,1,[0]
0.6758241758241759,0.6875502008032128,0.8811764705882354,0.6533166458072591,0.6504678467131534,1,[5]
0.6758241758241759,0.8814102564102564,0.8274442538593482,0.9945652173913043,0.7938012161386294,1,[8]
0.7417582417582418,0.9650851987971933,0.9798801369863013,0.9754098360655739,0.922972775175644,0,[7]
0.7582417582417582,0.7604017216642756,0.9005628517823638,0.9149519890260632,0.7455712326082697,0,[7]
