ACC,BalancedACC,drift-id,gm-id
0.12872841444270017,0.0,0,"[[0, 1]]"
0.7158555729984302,0.9561589805825242,0,"[[0, 1]]"
0.8681318681318682,0.850990099009901,0,"[[0, 1]]"
0.8618524332810047,0.87740625,0,"[[0, 1]]"
0.8492935635792779,0.851815536437247,0,"[[0, 1]]"
0.8728414442700158,0.7884356653620352,2,"[[0, 1]]"
0.8885400313971743,0.9249817251461988,2,"[[0, 1]]"
0.8602825745682888,0.9586174242424242,2,"[[0, 1]]"
0.8979591836734694,0.9909283980582525,2,"[[0, 1]]"
0.8979591836734694,0.971656976744186,2,"[[0, 1]]"
0.847723704866562,0.9337615030674847,2,"[[0, 1]]"
